id,Project,Subject,Type,Parent,Status,Priority,Author,Assignee,Updated on,Category,Version,Created on,Story Points,Remaining hours,Description
596357,IM-iOS Native,Buyleads  not coming for city whose name is changed via voice search ,Product Bug,,Bugs Treatment,Medium,Anjali Patel,Shivam Bansal,2025-07-09T05:07:23Z,,iOS_13.5.2_T1,2025-06-19T07:08:10Z,,,"### **Actual Behavior**

When users perform a voice search and the city name is changed, no buyleads are shown for that city — even if leads are available.

### **Expected Behavior**

Buyleads should display correctly for the intended city, even if the voice input slightly alters the name.

### **Steps to reproduce:**

1.  login as seller
2.  go to buyleads
3.  clicks on location filter
4.  search city whose name is changed by voice search 
5.  search &quot;Prayagraj&quot; - observe results not coming
6.  now search &quot;Allahabad&quot; - observe results are coming

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
596367,Android,"When the user send any ask for review message from lms conversation screen, share icon is not shown on ask for review message .",Product Bug,,Closed,Low,Shubham Panigrahi,Muskan 1,2025-10-31T05:51:05Z,LeadManager,Android-13.5.0_S1,2025-06-19T07:21:45Z,,,"### **Actual Behavior**

When the user send any ask for review message from lms conversation screen, share icon is not shown on ask for review message .

### **Expected Behavior**

On ask for review message share on whatsapp icon should always display .

### **Steps to reproduce:**

1.  login as 1560156015
2.  Now open any conversation 
3.  click on context menu
4.  Now click on ask for review 
5.  user redirected to whatsapp and able to send ask for review message .
6.   share on whatsapp icon is not shown on ask for review message on lms conversation screen.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15"
596371,Android,"(Test server) When user perform any action in conversation screen and landing to the listing page , the listing page is not updated ",Product Bug,,Closed,Medium,Sachin Naik,Aayushi dangwal,2025-06-19T14:27:09Z,BMC_WEBVIEW,,2025-06-19T07:38:09Z,,,"### **Actual Behavior**

(Test server) When user perform any action in conversation screen and landing to the listing page , the listing page is not updated 

### **Expected Behavior**

Listing page should update after performing any action like (call/sendign the message /attachment)

### **Steps to reproduce:**

1.  Login with 7760160027
2.  Navigate to bmc listing screen 
3.  Open any chat 
4.  send any message/call/share attachment 
5.  Now land to the listing screen 
6.  Observe it is not updated in listing screen 

### **Test Environment**:

1.  **Device:** vivo y21e
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
596376,Android,(Test server)When we open any conversation screen all the message are not scrolled up,Product Bug,,Closed,Medium,Sachin Naik,Aayushi dangwal,2025-06-19T14:38:36Z,BMC_WEBVIEW,,2025-06-19T07:46:37Z,,,"### **Actual Behavior**

(Test server)When we open any conversation screen all the message are not scrolled up

### **Expected Behavior**

All the previous message are scrolled up 

### **Steps to reproduce:**

1.  Login with 7760160027
2.  Navigate to bmc listing screen 
3.  Open any chat 
4.  Observe all the previous message are not scrolled up 

### **Test Environment**:

1.  **Device:** vivo y21e
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
596378,Android,(Test server) There is some delay in header back press from conversation screen ,Product Bug,,Closed,Medium,Sachin Naik,Aayushi dangwal,2025-06-27T09:50:09Z,BMC_WEBVIEW,,2025-06-19T07:54:05Z,,,"### **Actual Behavior**

(Test server) There is some delay in header back press from conversation screen 

### **Expected Behavior**

It should be fast compare to the live app 

### **Steps to reproduce:**

1.  Login with 7760160027
2.  Navigate to bmc listing screen 
3.  Open the chat 
4.  Now click on header back arrow 
5.  Observe the there is some jitter to lad the listing 

### **Test Environment**:

1.  **Device:vivo y21e**
2.  **Environment**: Stage
3.  **Operating System:Android 12**"
596383,Android,"Getting webpage not available while clicking on whatsapp , facebook icon on my tickets complaint screen",Product Bug,,Closed,Medium,Priyanka Chittimelli,Shreya Pandey,2025-06-25T09:33:32Z,User Login,Android-13.5.0_S1,2025-06-19T08:07:23Z,,,"### **Actual Behavior**

Getting webpage not available while clicking on whatsapp , facebook icon on my tickets complaint screen

### **Expected Behavior**

Clicking on whatsapp should redirect to whatsapp and clicking on facebook should redirect to the facebook

### **Steps to reproduce:**

1.  Login as 1435463454
2.  Navigate to my tickets from hamburger menu
3.  Click on raise new ticket
4.  Click on whatsapp icon/facebook icon
5.  Observe that we are getting webpage not available is being shown.

### **Test Environment**:

1.  **Device:** IQOO Z9 5g Mobile
2.  **Environment**: Stage
3.  **Operating System:** Android 15"
596388,Android,"When user clicks on buylead and Calls tab in lms listing, infinite loader appears",Product Bug,,Closed,High,Shubham Panigrahi,Shreya Pandey,2025-06-25T07:49:15Z,LeadManager,Android-13.5.0_S1,2025-06-19T08:13:39Z,,,"### **Actual Behavior**

When user clicks on buylead tab in lms listing, continuous loader appears on buylead tab

Now click on calls tab. No dat is shown and sometime loader appears on calls tab.

### **Expected Behavior**

When user clicks on buylead tab in lms listing, buylead tab should open and user should be able to open any user conversation screen

### **Steps to reproduce:**

1.  login as 1560156015
2.  Now open lms listing screen
3.  click on buylead tab
4.  Even after waiting 20 sec still the loader is not disppearing.
5.  Same issue is replicating on calls tab of LMS listing
6.  No data is shown on calls tab.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15

###"
596410,Android,"When the user clicks on suggested cities in the location filter of LMS, the app is relaunching.",Product Bug,,Closed,High,Shubham Panigrahi,Sumit Ranjan,2025-06-25T07:37:14Z,LeadManager,Android-13.5.0_S1,2025-06-19T09:31:59Z,,,"### **Actual Behavior**

When the user clicks on suggested cities in the location filter of LMS, the app is relaunching.

### **Expected Behavior**

When the user clicks on suggested cities in the location filter of LMS, location filter should be applied.

### **Steps to reproduce:**

1.  login as 7011174164
2.  Now go to lms listing screen
3.  click on location filter
4.  click on suggested cities
5.  app is getting relaunched
6.  now go to lms listing again
7.  click on locatio filter
8.  click on search location
9.  click on suggested cities
10.  app is getting relaunched.
11.  crashlytic link - https://console.firebase.google.com/u/0/project/artful-affinity-634/crashlytics/app/android:com.indiamart.m/issues/172b8984c17e22dd06ecc63396212bb7?time=last-twenty-four-hours&amp;versions=13.5.0\_S119JUN25%20(680)&amp;types=crash,ANR&amp;sessionEventKey=6853D8AB03DD00014C7DD36E315603F9\_2096036061090811149

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15

###"
596411,Android,Incorrect Product Alignment in POI Widget on Dashboard Causing Layout Shift and Empty Space,Product Bug,,Closed,Medium,Sharan S,Duddu Yuvaraju,2025-07-08T05:53:24Z,Buyer Dashboard,Android-13.5.0_S1,2025-06-19T09:37:35Z,,,"### **Actual Behavior**

Incorrect Product Alignment in POI Widget on Dashboard Causing Layout Shift and Empty Space

Product alignment is incorrect in the POI widget on the dashboard — the 5th product is shown enlarged, occupying the space of two products, while the 6th product is displayed below it, leaving an empty space where the other product should be.

### **Expected Behavior**

All 6 products in the POI widget should be evenly aligned in a single consistent layout without any overlapping, enlarged cards, or empty spaces.

### **Steps to reproduce:**

1.  Login with 1623162316
2.  Navigate to dashboard
3.  Scroll down to POI section

### **Test Environment**:

1.  **Device:** Redmi note 9 pro max
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
596417,Android,Getting continuous loader while clicking on request a video meet on expert assistance screen.,Product Bug,,Closed,Medium,Priyanka Chittimelli,Shreya Pandey,2025-06-25T05:37:17Z,User Login,Android-13.5.0_S1,2025-06-19T09:50:39Z,,,"### **Actual Behavior**

Getting continuous loader while clicking on request a video meet on expert assistance screen.

### **Expected Behavior**

TicketId should be created.

### **Steps to reproduce:**

1.  Login as 1008524699
2.  Navigate to my tickets screen in hamburger menu
3.  Click on request a video meet cta
4.  Observe that we are getting continuous loader.

### **Test Environment**:

1.  **Device:** IQOO Z9 5g Mobile
2.  **Environment**: Stage
3.  **Operating System:** Android 15"
596419,Android,Audio & Video share Functionality and Whatsapp Filters are not shown for IM Insta sellers,Product Bug,,Closed,High,Shubham Panigrahi,Shreya Pandey,2025-06-25T06:32:32Z,LeadManager,Android-13.5.0_S1,2025-06-19T10:03:27Z,,,"### **Actual Behavior**

Audio &amp; Video share and Whatsapp Filters are not shown for IM Insta sellers

Also conversation screen UI for IM Insta seller is not shown. Non IM insta seller UI is shown on conversation screen

Mic Icon is not shown if the 24 hours whatsapp window is opened.

### **Expected Behavior**

Audio and video share functionality and IM Insta seller UI for template and message text box, whatspp filters on both (new and old ) filters should be shown for IM Insta sellers.

### **Steps to reproduce:**

1.  login as 8447331062,1126577560 or 1435463454 IM insta seller
2.  open lms listing screen
3.  check the filters shown
4.  order value and fresh filter shown for IM Insta sellers
5.  open any conversation
6.  check Non IM insta seller Ui is shown
7.  Now click on attachments
8.  audio and video share icon is not shown

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15"
596427,IM-iOS Native,Product suggestion chips are not clickable on photo search page,Product Bug,,Closed,Medium,Anjali Patel,Pratik Singh,2025-06-25T08:17:42Z,,iOS_13.5.2_T1,2025-06-19T10:16:43Z,,,"### **Actual Behavior**

When user search product by suing photo search functioanlity and lands photo search page, suggestions chips not clickable

### **Expected Behavior**

suggestions chips should be  clickable for better user experience

### **Steps to reproduce:**

1.  login on IndiaMART app
2.  search product by photo search functioanlity
3.  user lands on search page
4.  now clicks on suggestions ships

### **Test Environment**:

1.  **Device:** iphone13
2.  **Environment**: Stage
3.  **Operating System:** ios 18.5"
596431,Android,User is unable to send product as outbound template from IM Insta seller account ,Product Bug,,Closed,High,Shubham Panigrahi,Shreya Pandey,2025-06-25T07:05:33Z,LeadManager,Android-13.5.0_S1,2025-06-19T10:18:51Z,,,"### **Actual Behavior**

User is unable to send product as outbound template from IM Insta seller account 

Also whatsapp icon is shown on Products shared on LMS conversation screen.

### **Expected Behavior**

User should be able send outbound template as product if 24 hours window is not opened and no outbound template is sent. 

### **Steps to reproduce:**

1.  login as 1126577560
2.  Now open conversation screen of any seller where outbound template is shown
3.  click on product 
4.  check the outbound template is being sent as normal product
5.  Also on products whatsapp icon is shown.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage/Production:
3.  **Operating System:** android 15

espeed Testing, User Journey Testing"
596455,IM-iOS Native,(Test Server) Last messages are not seen in the chat screen when chat screen is opened.,Product Bug,,Closed,Medium,Aditya Rai,Aayushi dangwal,2025-07-07T09:17:34Z,Web View BMC,,2025-06-19T11:13:47Z,,,"### **Actual Behavior**

(Test Server) Last messages are not seen in the chat screen when chat screen is opened.

### **Expected Behavior**

All the previous messages should be loading when the chat screen is opened.

### **Steps to reproduce:**

1.  Log in from the Buyer
2.  Now open the BMC listing
3.  Click on any older chats of any seller which has multiple communications
4.  Now when clicking on the chat the message which is seen is not the last one
5.  It is somewhere in the middle of the chats. 

### **Test Environment**:

1.  **Device:** Iphone 13
2.  **Environment**: Stage
3.  **Operating System:** IOS 18.4.1"
